Xgen2g_56_210x70lammps.data (written by ASE)

6459	atoms
1	atom types
0.0	210	xlo xhi
0.0	70	ylo yhi
0.0	10	zlo zhi


Atoms

	3250	1 92.3679895 64.8363167 5
	3251	1 90.8909998 53.7647032 5
	3252	1 88.3268823 53.4477479 5
	3253	1 89.876283 55.0276196 5
	3254	1 88.8070983 54.9370556 5
	3255	1 101.72406 59.0775672 5
	3256	1 102.286091 57.836379 5
	3257	1 95.8724936 58.4846267 5
	3258	1 97.4301617 57.9225489 5
	3259	1 99.1676974 62.7859493 5
	3260	1 100.656878 63.2436292 5
	3261	1 100.930208 64.1474161 5
	3262	1 116.302288 63.7611984 5
	3263	1 110.328433 66.4139872 5
	3264	1 114.069122 69.4773856 5
	3265	1 112.722511 66.0572252 5
	3266	1 113.975325 68.001472 5
	3267	1 112.871874 67.4349137 5
	3268	1 126.208538 38.8448191 5
	3269	1 127.625688 38.8138584 5
	3270	1 125.561447 37.7533334 5
	3271	1 126.245863 36.4767987 5
	3272	1 127.403008 36.4399704 5
	3273	1 128.131816 37.2922768 5
	3274	1 120.865538 41.7511016 5
	3275	1 119.849082 39.3752745 5
	3276	1 121.95166 38.5926039 5
	3277	1 123.144133 40.9239465 5
	3278	1 121.188543 39.6399029 5
	3279	1 121.564332 40.6468789 5
	3280	1 123.510058 38.8217158 5
	3281	1 123.872888 39.7621268 5
	3282	1 112.357889 26.9356961 5
	3283	1 114.811951 26.1355067 5
	3284	1 114.766136 27.6146582 5
	3285	1 113.440818 28.1586887 5
	3286	1 105.639413 33.2509825 5
	3287	1 106.056983 31.9113535 5
	3288	1 105.14539 30.9672655 5
	3289	1 101.140483 28.3912521 5
	3290	1 102.501623 28.0906184 5
	3291	1 103.358974 29.0062413 5
	3292	1 113.425898 39.4477637 5
	3293	1 114.482904 40.3500963 5
	3294	1 115.525121 39.9607017 5
	3295	1 115.88324 38.5519528 5
	3296	1 117.906806 48.6757965 5
	3297	1 116.877746 47.8963911 5
	3298	1 114.109006 50.1688295 5
	3299	1 115.595124 48.4619853 5
	3300	1 115.417216 49.6343641 5
	3301	1 116.98349 46.6811572 5
	3302	1 118.38114 45.9983828 5
	3303	1 108.33916 36.1728081 5
	3304	1 106.574327 34.1891443 5
	3305	1 111.487069 37.6802364 5
	3306	1 110.536277 36.7669235 5
	3307	1 109.307797 37.1011454 5
	3308	1 108.955085 38.4212134 5
	3309	1 75.7996848 46.1815945 5
	3310	1 74.8127904 45.2852701 5
	3311	1 75.0303549 44.2217673 5
	3312	1 77.0248989 45.811911 5
	3313	1 77.3454491 44.3027475 5
	3314	1 76.4168082 43.6238829 5
	3315	1 71.5072552 51.5436231 5
	3316	1 72.6714594 51.137886 5
	3317	1 83.0391536 40.4944921 5
	3318	1 82.5859485 42.6293149 5
	3319	1 83.3967225 41.7080781 5
	3320	1 81.1189093 42.3643649 5
	3321	1 80.8062751 41.1072815 5
	3322	1 81.5865721 40.1803931 5
	3323	1 78.706577 32.9304567 5
	3324	1 78.2015302 33.3322739 5
	3325	1 78.4294334 35.0583568 5
	3326	1 79.9092238 35.3395224 5
	3327	1 80.395579 33.4145462 5
	3328	1 80.6600838 34.4298598 5
	3329	1 79.448366 37.4951602 5
	3330	1 80.243386 36.5614406 5
	3331	1 79.7989031 38.6780723 5
	3332	1 81.2547105 38.999087 5
	3333	1 82.0526403 38.0318722 5
	3334	1 81.7001854 36.8598834 5
	3335	1 73.1209531 40.6163293 5
	3336	1 74.3321172 41.0324067 5
	3337	1 72.8733843 39.0323494 5
	3338	1 73.6266574 38.3499115 5
	3339	1 74.9847981 38.6714053 5
	3340	1 75.3464125 39.8308306 5
	3341	1 86.0620101 64.9761194 5
	3342	1 86.3469072 62.3792879 5
	3343	1 85.0973327 62.9772531 5
	3344	1 85.0012476 64.1719843 5
	3345	1 87.4605909 63.2437445 5
	3346	1 87.3380291 64.3514553 5
	3347	1 79.4606637 61.8746399 5
	3348	1 80.4853445 62.6329989 5
	3349	1 81.7622003 62.0765642 5
	3350	1 79.6668383 60.4897162 5
	3351	1 81.8661241 60.7037257 5
	3352	1 80.8865806 59.9832062 5
	3353	1 85.1334611 50.2213516 5
	3354	1 85.6057676 51.7427593 5
	3355	1 86.6452799 51.9718696 5
	3356	1 86.3797847 43.5756205 5
	3357	1 89.251849 52.4968315 5
	3358	1 90.6473818 52.9102281 5
	3359	1 80.2492669 46.9259507 5
	3360	1 79.4999803 46.0060209 5
	3361	1 79.6052529 45.374461 5
	3362	1 80.7933421 44.5176776 5
	3363	1 81.9304791 44.9216004 5
	3364	1 83.8227816 46.4009767 5
	3365	1 84.2251233 47.7879226 5
	3366	1 82.2481626 46.2020853 5
	3367	1 81.7695592 46.8234056 5
	3368	1 83.212634 48.7399302 5
	3369	1 82.2389612 48.4623887 5
	3370	1 86.0057458 35.3136832 5
	3371	1 84.7137541 35.1399744 5
	3372	1 84.3024539 37.3352882 5
	3373	1 83.9039842 36.1428402 5
	3374	1 91.0979925 43.7621658 5
	3375	1 91.8929416 38.5633927 5
	3376	1 97.578868 51.5328745 5
	3377	1 99.0170896 55.398863 5
	3378	1 97.9955372 54.4775059 5
	3379	1 98.2034783 53.4492173 5
	3380	1 100.385481 54.8695977 5
	3381	1 80.0436155 56.7457103 5
	3382	1 80.2017748 54.1508518 5
	3383	1 81.4101121 55.007847 5
	3384	1 81.3624373 56.0405244 5
	3385	1 79.0687041 54.6944586 5
	3386	1 78.9308656 55.8878337 5
	3387	1 85.8342138 56.5430501 5
	3388	1 86.4020716 55.2308741 5
	3389	1 86.9697804 57.6448558 5
	3390	1 88.2942976 56.9380661 5
	3391	1 88.2088065 55.5682427 5
	3392	1 201.26489 68.8375122 5
	3393	1 202.510662 67.7725103 5
	3394	1 202.169142 66.4582442 5
	3395	1 201.03804 66.0577235 5
	3396	1 207.695657 69.1579265 5
	3397	1 206.348772 68.7161563 5
	3398	1 205.360915 69.7516411 5
	3399	1 201.827517 63.7569136 5
	3400	1 200.804772 64.5595608 5
	3401	1 199.544562 64.1190412 5
	3402	1 201.568355 62.343741 5
	3403	1 198.798584 60.1132123 5
	3404	1 200.075284 60.5404265 5
	3405	1 200.325161 61.9207297 5
	3406	1 199.332153 62.743559 5
	3407	1 195.566721 61.1508497 5
	3408	1 196.417755 60.4734948 5
	3409	1 197.82744 60.9876875 5
	3410	1 198.015245 62.2738052 5
	3411	1 196.294692 65.1882835 5
	3412	1 197.241294 64.4272202 5
	3413	1 197.074577 63.0665749 5
	3414	1 195.687283 62.5724966 5
	3415	1 193.25979 68.7768943 5
	3416	1 195.420313 67.2860076 5
	3417	1 194.648456 69.533493 5
	3418	1 195.63904 68.81273 5
	3419	1 177.350261 34.4659915 5
	3420	1 178.331436 34.9872969 5
	3421	1 179.530127 34.3077203 5
	3422	1 179.434657 32.8038191 5
	3423	1 186.568016 36.1088076 5
	3424	1 187.244218 33.7690862 5
	3425	1 187.685722 35.050452 5
	3426	1 185.466818 32.1124001 5
	3427	1 186.097412 33.584369 5
	3428	1 169.323646 47.4350624 5
	3429	1 169.363811 48.8517556 5
	3430	1 170.111268 53.5163545 5
	3431	1 169.063389 52.8729879 5
	3432	1 171.310126 52.8843278 5
	3433	1 169.05603 51.4934695 5
	3434	1 171.313165 51.4664291 5
	3435	1 170.300549 50.8698497 5
	3436	1 165.778851 49.5474604 5
	3437	1 168.069267 50.8844856 5
	3438	1 167.129354 48.9084218 5
	3439	1 168.041403 49.4843124 5
	3440	1 184.145004 62.6380261 5
	3441	1 185.61394 64.4195184 5
	3442	1 184.390843 63.9541976 5
	3443	1 190.226529 63.8009004 5
	3444	1 151.533595 65.4233496 5
	3445	1 151.764114 66.724132 5
	3446	1 162.217048 51.5021526 5
	3447	1 161.22534 49.5183885 5
	3448	1 160.9213 50.5001358 5
	3449	1 163.475455 50.8575724 5
	3450	1 162.741486 49.0102799 5
	3451	1 163.493811 49.5876021 5
	3452	1 164.488446 51.5617228 5
	3453	1 166.786142 52.8584306 5
	3454	1 165.480307 53.5286281 5
	3455	1 164.468745 52.8079951 5
	3456	1 165.801534 50.8970011 5
	3457	1 166.781538 51.532185 5
	3458	1 159.543609 56.5160355 5
	3459	1 161.871038 55.2748372 5
	3460	1 160.512678 54.4138206 5
	3461	1 159.468593 55.1225643 5
	3462	1 160.784779 57.1191015 5
	3463	1 161.793358 56.5093932 5
	3464	1 164.792237 44.9578455 5
	3465	1 164.714345 43.7768008 5
	3466	1 165.842198 42.952492 5
	3467	1 167.063333 43.5975916 5
	3468	1 169.396485 43.4918144 5
	3469	1 170.549927 42.757605 5
	3470	1 170.565538 45.4208824 5
	3471	1 169.44141 44.7831134 5
	3472	1 171.725814 43.394901 5
	3473	1 171.767244 44.711134 5
	3474	1 160.833449 42.3952433 5
	3475	1 162.209331 41.4709679 5
	3476	1 163.445194 43.1145194 5
	3477	1 163.31102 42.0692509 5
	3478	1 157.952788 42.4279175 5
	3479	1 158.322773 42.6806144 5
	3480	1 159.996274 41.891356 5
	3481	1 159.802272 40.4708934 5
	3482	1 158.652699 40.0122069 5
	3483	1 157.738252 40.667701 5
	3484	1 199.220688 25.0337112 5
	3485	1 200.932133 26.3575542 5
	3486	1 200.278544 26.4576903 5
	3487	1 207.725905 25.1956206 5
	3488	1 206.751188 26.0890005 5
	3489	1 200.305918 16.8091188 5
	3490	1 199.615605 15.6029609 5
	3491	1 198.236175 17.9246101 5
	3492	1 199.559752 17.97698 5
	3493	1 202.314539 15.6132666 5
	3494	1 201.698581 14.4860072 5
	3495	1 197.416223 21.4762708 5
	3496	1 196.089349 21.4504409 5
	3497	1 198.082111 22.6254313 5
	3498	1 197.360265 23.8075217 5
	3499	1 182.964178 7.70268299 5
	3500	1 182.194622 6.49733629 5
	3501	1 181.320392 6.44003463 5
	3502	1 197.040639 7.29627086 5
	3503	1 198.169569 9.7612473 5
	3504	1 196.740236 9.60137988 5
	3505	1 196.232809 8.55871599 5
	3506	1 193.044487 1.4112228 5
	3507	1 193.466351 2.7834168 5
	3508	1 194.949395 2.99574416 5
	3509	1 190.604285 5.13701209 5
	3510	1 189.07105 4.90538061 5
	3511	1 191.342362 3.59227951 5
	3512	1 190.983077 3.05227516 5
	3513	1 188.672585 3.76790489 5
	3514	1 189.289116 2.90397983 5
	3515	1 195.980287 10.81711 5
	3516	1 196.505034 11.9186943 5
	3517	1 201.078185 7.4568068 5
	3518	1 200.468756 6.27433512 5
	3519	1 199.205212 6.17318609 5
	3520	1 200.364846 8.64138024 5
	3521	1 198.938072 8.50778282 5
	3522	1 198.390539 7.44758159 5
	3523	1 187.512447 10.3471817 5
	3524	1 188.160498 11.5845971 5
	3525	1 196.069362 23.8201586 5
	3526	1 195.409448 22.6892058 5
	3527	1 191.8012 30.4754882 5
	3528	1 189.219377 30.5415756 5
	3529	1 190.9403 31.9533958 5
	3530	1 190.20089 32.0200634 5
	3531	1 193.297249 28.3427136 5
	3532	1 191.982577 26.0392618 5
	3533	1 204.752289 1.91469898 5
	3534	1 205.665664 0.901419362 5
	3535	1 205.397088 30.5917287 5
	3536	1 204.027011 30.1324224 5
	3537	1 203.846796 28.9314307 5
	3538	1 206.400234 29.6610992 5
	3539	1 206.086688 28.37638 5
	3540	1 204.848075 27.9841567 5
	3541	1 209.188803 31.7290536 5
	3542	1 204.671059 32.7714719 5
	3543	1 205.001883 34.1807017 5
	3544	1 203.962977 35.0637748 5
	3545	1 202.794607 34.7055265 5
	3546	1 209.52191 32.9824887 5
	3547	1 195.91291 28.2833779 5
	3548	1 197.43467 28.3871394 5
	3549	1 195.203099 29.7773091 5
	3550	1 199.703351 37.3212862 5
	3551	1 199.503494 36.0595574 5
	3552	1 200.9733 37.821033 5
	3553	1 202.032844 36.9490401 5
	3554	1 200.570614 35.1697338 5
	3555	1 201.75249 35.5714492 5
	3556	1 207.938756 13.6841132 5
	3557	1 208.379452 14.9025751 5
	3558	1 207.606755 15.901293 5
	3559	1 206.529248 13.4758796 5
	3560	1 203.349424 18.0782891 5
	3561	1 204.364789 19.4865683 5
	3562	1 203.127174 30.9481359 5
	3563	1 203.44385 32.41686 5
	3564	1 200.925336 31.4202216 5
	3565	1 201.838665 30.6336214 5
	3566	1 201.302612 32.9247006 5
	3567	1 202.459038 33.2542839 5
	3568	1 196.98445 43.6554479 5
	3569	1 196.838134 42.4115652 5
	3570	1 197.926175 41.5617965 5
	3571	1 199.195792 42.1223376 5
	3572	1 186.822612 49.8610554 5
	3573	1 188.090773 49.0279109 5
	3574	1 189.097141 49.4829619 5
	3575	1 194.950065 58.5127288 5
	3576	1 194.804386 57.1924324 5
	3577	1 196.33001 59.0737648 5
	3578	1 197.327068 58.3414483 5
	3579	1 197.123094 56.8892902 5
	3580	1 195.930192 56.3655541 5
	3581	1 191.706276 59.5528669 5
	3582	1 192.54588 58.7837084 5
	3583	1 188.782139 35.3824342 5
	3584	1 191.290089 36.293986 5
	3585	1 191.041782 34.7094026 5
	3586	1 189.885762 34.3759632 5
	3587	1 190.236798 37.0815265 5
	3588	1 189.157244 36.7006998 5
	3589	1 181.727572 46.7626987 5
	3590	1 182.305525 47.930397 5
	3591	1 179.683863 48.0417509 5
	3592	1 180.01534 47.0888707 5
	3593	1 180.500199 49.127404 5
	3594	1 181.472075 49.124569 5
	3595	1 209.166883 7.06832359 5
	3596	1 208.845101 4.4413634 5
	3597	1 209.835993 4.8602676 5
	3598	1 207.677693 6.613694 5
	3599	1 207.383023 5.45703752 5
	3600	1 206.71215 5.0945806 5
	3601	1 206.448602 3.41111281 5
	3602	1 205.133178 3.10492469 5
	3603	1 33.4388531 0.684740537 5
	3604	1 34.7364715 1.06536713 5
	3605	1 46.1061008 23.0993024 5
	3606	1 45.4094749 24.3767836 5
	3607	1 45.6190181 26.7891635 5
	3608	1 45.8761012 29.1889729 5
	3609	1 46.5559098 28.0684044 5
	3610	1 51.2257169 18.1901668 5
	3611	1 49.0990497 19.2702342 5
	3612	1 49.7645427 18.1953191 5
	3613	1 51.3376613 13.6411074 5
	3614	1 50.720425 13.3825248 5
	3615	1 51.8353286 15.2354916 5
	3616	1 51.2517174 15.9892944 5
	3617	1 49.2842784 14.519061 5
	3618	1 49.7941479 15.8793552 5
	3619	1 37.5619738 41.6743495 5
	3620	1 33.632565 19.9300645 5
	3621	1 34.6683064 18.9924268 5
	3622	1 36.5234848 25.0260033 5
	3623	1 35.9092676 26.2949818 5
	3624	1 34.0928693 21.4272638 5
	3625	1 34.6390997 23.9870728 5
	3626	1 35.4784631 23.7848868 5
	3627	1 31.801598 21.7366407 5
	3628	1 33.4161328 23.1540312 5
	3629	1 33.3026582 22.2687219 5
	3630	1 45.0348358 17.2257168 5
	3631	1 43.6398822 17.3528178 5
	3632	1 45.7583605 18.4162734 5
	3633	1 43.2446739 15.1973665 5
	3634	1 43.0634961 16.7149459 5
	3635	1 41.6827226 14.6497202 5
	3636	1 34.4296217 34.7949015 5
	3637	1 34.8690666 34.4546072 5
	3638	1 34.5674333 36.4699638 5
	3639	1 36.114342 36.8202442 5
	3640	1 44.1044536 30.2901441 5
	3641	1 44.7064788 29.2958921 5
	3642	1 42.089406 31.550585 5
	3643	1 42.7376069 30.3202877 5
	3644	1 33.6500655 59.3482355 5
	3645	1 32.4865888 60.1107045 5
	3646	1 30.1140992 60.3021142 5
	3647	1 28.8561867 58.5819423 5
	3648	1 28.8869207 59.6070662 5
	3649	1 30.1479117 57.6806902 5
	3650	1 31.2314663 58.3076148 5
	3651	1 31.3326377 59.4490528 5
	3652	1 18.6451173 69.5991225 5
	3653	1 18.9890431 68.1595563 5
	3654	1 14.5820694 64.4590317 5
	3655	1 11.9966866 63.8144189 5
	3656	1 13.3998797 65.4831795 5
	3657	1 12.3631583 65.1374843 5
	3658	1 24.6771486 62.9995885 5
	3659	1 23.8879037 65.3061986 5
	3660	1 24.9823087 64.4668268 5
	3661	1 32.2691192 53.5226283 5
	3662	1 32.9801834 51.4042314 5
	3663	1 32.057656 52.2243869 5
	3664	1 31.3853186 49.6482733 5
	3665	1 33.6259092 49.1867737 5
	3666	1 32.7221903 50.0115996 5
	3667	1 27.607483 48.4868615 5
	3668	1 29.7646835 52.6618351 5
	3669	1 29.1708808 50.1027603 5
	3670	1 30.4803076 50.4974465 5
	3671	1 30.7364701 51.7788331 5
	3672	1 27.5536239 57.6733001 5
	3673	1 25.2963863 57.9995494 5
	3674	1 26.4268466 58.4325105 5
	3675	1 28.9017657 54.7714439 5
	3676	1 27.7637721 54.3068404 5
	3677	1 29.1107848 56.0035495 5
	3678	1 27.6163628 56.8816738 5
	3679	1 26.4777073 55.6578574 5
	3680	1 27.4297253 53.2918158 5
	3681	1 28.1869888 51.0683335 5
	3682	1 28.4926564 52.2195484 5
	3683	1 45.7856254 35.4343962 5
	3684	1 44.5995432 36.4595235 5
	3685	1 45.941571 41.4678151 5
	3686	1 47.2016537 41.9115705 5
	3687	1 44.8146923 37.6453854 5
	3688	1 46.1327109 38.0679485 5
	3689	1 46.3948168 39.4209135 5
	3690	1 45.6558721 40.2314615 5
	3691	1 49.8058122 34.7771098 5
	3692	1 49.9306365 33.4518657 5
	3693	1 50.669578 32.9970808 5
	3694	1 52.186275 33.7275412 5
	3695	1 49.912887 45.3009663 5
	3696	1 48.2306972 47.2822631 5
	3697	1 45.2364171 43.7020419 5
	3698	1 45.7818249 46.3005648 5
	3699	1 21.0490546 8.15722088 5
	3700	1 22.1021509 8.55623959 5
	3701	1 21.800955 19.2539453 5
	3702	1 22.2350813 20.6343655 5
	3703	1 19.6765534 19.882908 5
	3704	1 20.5654706 18.9920285 5
	3705	1 21.3391385 21.5424097 5
	3706	1 20.1183606 21.3385986 5
	3707	1 23.346797 24.6160513 5
	3708	1 20.7868558 23.9238779 5
	3709	1 22.8908281 23.2217879 5
	3710	1 21.8284824 22.9772535 5
	3711	1 20.1018518 26.2867979 5
	3712	1 22.69869 26.8875237 5
	3713	1 21.2255597 25.2887825 5
	3714	1 22.298433 25.5955354 5
	3715	1 21.3839516 31.2817875 5
	3716	1 20.7961131 33.489817 5
	3717	1 20.4739993 32.2841224 5
	3718	1 22.248229 33.80169 5
	3719	1 18.7457443 30.7506547 5
	3720	1 19.0634904 31.8974933 5
	3721	1 18.1419306 32.9446886 5
	3722	1 17.4094996 30.3443214 5
	3723	1 16.3938828 31.4230591 5
	3724	1 16.7322824 32.5485913 5
	3725	1 17.2464021 24.2528685 5
	3726	1 16.8750165 22.9063026 5
	3727	1 16.2659346 25.2477809 5
	3728	1 14.9140815 24.8961273 5
	3729	1 14.7667755 29.7789889 5
	3730	1 14.2347167 27.11262 5
	3731	1 15.8141607 28.7610303 5
	3732	1 15.5081917 27.5706738 5
	3733	1 14.4090066 18.5149513 5
	3734	1 15.7608597 18.8666049 5
	3735	1 16.1322453 20.2131708 5
	3736	1 13.4285391 19.5098636 5
	3737	1 10.1698492 8.7804255 5
	3738	1 11.5761844 9.10888554 5
	3739	1 11.122326 11.3789958 5
	3740	1 11.9089664 10.5669543 5
	3741	1 11.509283 12.8402805 5
	3742	1 12.4303102 8.28550336 5
	3743	1 13.8281913 8.62844354 5
	3744	1 12.1318382 6.82807931 5
	3745	1 16.4381671 9.34062942 5
	3746	1 18.4194653 7.52096092 5
	3747	1 16.8845433 14.1590716 5
	3748	1 15.5728739 10.2809913 5
	3749	1 13.3630502 10.85047 5
	3750	1 14.1662046 9.99294625 5
	3751	1 15.9675816 11.6405411 5
	3752	1 12.5286264 1.72960207 5
	3753	1 11.3709335 2.60083921 5
	3754	1 10.2530509 2.22656149 5
	3755	1 12.181565 0.266264801 5
	3756	1 9.98837405 0.717553761 5
	3757	1 36.7297713 17.2388488 5
	3758	1 35.8657328 14.6401961 5
	3759	1 33.6275158 15.1214318 5
	3760	1 34.9825277 15.5172415 5
	3761	1 35.2235102 16.6889713 5
	3762	1 32.6751928 16.0730994 5
	3763	1 33.0473735 17.362035 5
	3764	1 34.2424525 17.6765782 5
	3765	1 27.8898508 11.2835412 5
	3766	1 28.1765369 12.4756058 5
	3767	1 28.8630612 15.0543249 5
	3768	1 29.2343179 16.3683484 5
	3769	1 28.2902261 17.3075505 5
	3770	1 27.0498346 16.9927843 5
	3771	1 20.704449 15.2889888 5
	3772	1 23.2663935 16.0194691 5
	3773	1 22.3146865 16.9770414 5
	3774	1 21.0980871 16.6912181 5
	3775	1 80.1437683 15.9296635 5
	3776	1 81.4582239 16.1207295 5
	3777	1 81.7308394 13.7481731 5
	3778	1 82.2870797 14.9997925 5
	3779	1 79.6350494 12.4006651 5
	3780	1 78.4970209 12.4455196 5
	3781	1 80.3386003 13.7322722 5
	3782	1 79.6168424 14.8318711 5
	3783	1 81.9443927 17.2569418 5
	3784	1 83.2875621 17.4760502 5
	3785	1 81.0964783 18.4048553 5
	3786	1 81.5291858 19.4540562 5
	3787	1 83.7115556 18.7339939 5
	3788	1 82.9136235 19.718266 5
	3789	1 84.4950955 14.2083223 5
	3790	1 86.1104967 14.9523982 5
	3791	1 86.7408175 12.7406359 5
	3792	1 87.1136906 13.8282099 5
	3793	1 85.4946875 16.7797834 5
	3794	1 86.2863699 15.8757546 5
	3795	1 85.8697009 18.1314251 5
	3796	1 87.2434789 18.386795 5
	3797	1 88.0852736 17.4345247 5
	3798	1 87.7946176 16.3413096 5
	3799	1 78.4885133 21.6416473 5
	3800	1 79.3370298 20.3806198 5
	3801	1 74.099784 28.3026059 5
	3802	1 74.7805586 27.2143602 5
	3803	1 72.8110087 28.3042948 5
	3804	1 87.5312692 39.0476195 5
	3805	1 88.3869635 37.945981 5
	3806	1 87.7942092 36.7192074 5
	3807	1 86.5212473 36.5639362 5
	3808	1 86.1243598 38.77541 5
	3809	1 85.7153493 37.591328 5
	3810	1 88.6659916 35.5118564 5
	3811	1 88.0605464 34.4394015 5
	3812	1 89.9306046 33.1046147 5
	3813	1 89.0233073 32.9475948 5
	3814	1 64.4013407 18.8453729 5
	3815	1 63.6830901 20.0193261 5
	3816	1 62.8692216 26.9896261 5
	3817	1 58.2141739 26.0925063 5
	3818	1 58.8794153 24.8690615 5
	3819	1 62.7371553 22.4864241 5
	3820	1 60.0946368 22.5354926 5
	3821	1 60.7696551 21.3488027 5
	3822	1 61.9115106 21.2657179 5
	3823	1 62.2533548 25.9228224 5
	3824	1 62.8445923 24.7791199 5
	3825	1 60.2194451 24.8920209 5
	3826	1 60.8413597 25.9291349 5
	3827	1 60.8725202 23.680725 5
	3828	1 62.1110984 23.6194523 5
	3829	1 64.2268533 24.6908546 5
	3830	1 66.9167805 24.6224601 5
	3831	1 68.2209845 26.9652958 5
	3832	1 68.9411658 28.2152951 5
	3833	1 68.2194736 29.3124284 5
	3834	1 73.7412048 18.9735259 5
	3835	1 75.6907566 14.6737117 5
	3836	1 78.2994241 14.7062304 5
	3837	1 76.4713767 13.4668888 5
	3838	1 77.7208445 13.5826211 5
	3839	1 65.935585 14.4468604 5
	3840	1 64.2103304 16.3477533 5
	3841	1 67.166927 13.1496405 5
	3842	1 68.3920624 10.797576 5
	3843	1 72.2864984 15.3011402 5
	3844	1 73.5655536 15.4638721 5
	3845	1 74.0613828 16.7006822 5
	3846	1 73.2090926 17.7522427 5
	3847	1 70.5735887 13.7823664 5
	3848	1 67.9612019 13.3018488 5
	3849	1 68.5615518 14.5692144 5
	3850	1 69.7335755 14.7331788 5
	3851	1 70.0235962 12.3760252 5
	3852	1 69.0328024 12.2095916 5
	3853	1 79.5896331 10.1118304 5
	3854	1 80.3026325 8.97415935 5
	3855	1 79.8106522 7.99226613 5
	3856	1 78.1584657 10.0987952 5
	3857	1 77.6551427 8.76896133 5
	3858	1 78.4653622 7.77215336 5
	3859	1 73.1371183 10.7376367 5
	3860	1 72.8415746 9.57792308 5
	3861	1 73.8407517 8.57240392 5
	3862	1 75.457556 9.360829 5
	3863	1 63.0979296 36.3816272 5
	3864	1 62.2846669 35.9354179 5
	3865	1 60.7852427 36.7331805 5
	3866	1 58.5661936 36.0386455 5
	3867	1 59.8398851 35.7624059 5
	3868	1 60.3008579 34.3972913 5
	3869	1 61.9815649 34.5865335 5
	3870	1 56.0647371 29.322772 5
	3871	1 54.1458695 30.3285214 5
	3872	1 54.7137797 29.3795217 5
	3873	1 56.7552783 30.5365939 5
	3874	1 56.3526808 35.3169619 5
	3875	1 55.9474821 36.690915 5
	3876	1 54.7843061 37.0732596 5
	3877	1 56.6041588 32.8653354 5
	3878	1 54.928181 31.7144512 5
	3879	1 55.9147567 31.771916 5
	3880	1 53.9833937 32.8043912 5
	3881	1 54.8067274 34.298508 5
	3882	1 55.6127105 34.3810466 5
	3883	1 50.9696958 44.6003687 5
	3884	1 55.6149682 39.4042005 5
	3885	1 54.6645867 38.7192176 5
	3886	1 49.7326247 42.6948176 5
	3887	1 50.9014288 43.2549504 5
	3888	1 51.9853103 42.5786074 5
	3889	1 74.2982999 32.6701054 5
	3890	1 74.8326763 33.9602384 5
	3891	1 73.9559704 34.9368029 5
	3892	1 72.3118548 34.3975315 5
	3893	1 72.6454348 32.7626082 5
	3894	1 51.3334626 49.4362309 5
	3895	1 52.4250888 48.7746884 5
	3896	1 50.1440196 48.9006668 5
	3897	1 49.9327615 47.5159439 5
	3898	1 50.3193538 47.053727 5
	3899	1 56.6182996 41.5973525 5
	3900	1 55.4535792 40.8184181 5
	3901	1 54.3501616 41.3448692 5
	3902	1 56.4934378 42.9385092 5
	3903	1 58.4784373 47.0659878 5
	3904	1 56.2933186 45.5854598 5
	3905	1 54.8922629 47.605589 5
	3906	1 54.8197766 48.9288415 5
	3907	1 56.2451257 47.0444148 5
	3908	1 57.1565934 47.654604 5
	3909	1 56.0273552 49.6911115 5
	3910	1 57.1464636 49.113587 5
	3911	1 69.7232717 41.3456892 5
	3912	1 69.5713044 42.3275364 5
	3913	1 70.6035502 43.2343205 5
	3914	1 70.8828411 40.6875153 5
	3915	1 72.0647503 42.6378754 5
	3916	1 72.0663602 41.3178005 5
	3917	1 67.5430161 48.1337347 5
	3918	1 68.1344387 44.1477354 5
	3919	1 69.1654312 44.9666183 5
	3920	1 66.9041576 44.6550561 5
	3921	1 66.7205858 45.9546863 5
	3922	1 67.7661495 46.7675274 5
	3923	1 68.9678462 46.3130347 5
	3924	1 63.5919663 43.5355574 5
	3925	1 63.6915318 42.3691795 5
	3926	1 48.9413971 24.0926159 5
	3927	1 49.9320239 25.2614721 5
	3928	1 49.0407438 21.6639843 5
	3929	1 49.7669468 22.7695419 5
	3930	1 50.8391438 22.8206204 5
	3931	1 49.76975 20.4411404 5
	3932	1 53.4044144 23.262604 5
	3933	1 53.3507036 19.5562425 5
	3934	1 53.8354557 20.7341157 5
	3935	1 51.7598397 19.4714022 5
	3936	1 51.1186695 20.4901258 5
	3937	1 52.7948836 21.8111709 5
	3938	1 51.6909517 21.6583271 5
	3939	1 56.1457434 19.6115374 5
	3940	1 57.8490729 19.0543328 5
	3941	1 58.7159241 20.304154 5
	3942	1 58.1379128 21.3921266 5
	3943	1 59.4918901 12.2783832 5
	3944	1 60.6592358 12.0656858 5
	3945	1 58.9942573 13.4812889 5
	3946	1 59.8117999 14.5615199 5
	3947	1 59.9258928 1.59829489 5
	3948	1 60.9722818 1.42036756 5
	3949	1 61.9248252 2.47448334 5
	3950	1 61.5123823 3.71353073 5
	3951	1 59.0869571 9.94985543 5
	3952	1 60.334307 9.75888976 5
	3953	1 62.4066247 10.6022561 5
	3954	1 62.9319016 9.26942535 5
	3955	1 64.176679 9.10428483 5
	3956	1 38.025656 13.9942298 5
	3957	1 39.1372556 14.2291532 5
	3958	1 37.0991268 14.8924383 5
	3959	1 37.5532732 16.404488 5
	3960	1 55.9712515 17.2472079 5
	3961	1 55.4312698 18.517467 5
	3962	1 53.3361487 17.3673839 5
